Vehicle_ID,Vehicle_Type,Fuel_Type,Route_Type,Vehicle_Age,Mileage,Usage_Hours,Driving_Score,Load_Capacity,Engine_Temperature,Tire_Pressure,Battery_Health,Fuel_Consumption_Before,Need_Maintenance,Service_Required,Breakdown_Risk,Vehicle_Health_Score,Estimated_Maintenance_Cost,Fuel_Consumption_After
VH03963,Sedan,Electric,Rural,10,140872,7342,84,1048,86,29,46,13.0,1,Oil Change,Medium,53.58,11144,12.2
VH03964,Sedan,Petrol,Urban,14,151020,10301,99,4074,87,32,67,13.11,1,Oil Change,Medium,49.21,19451,11.2
VH03965,SUV,Electric,Highway,11,54638,11237,79,4138,120,32,96,9.92,1,Oil Change,Medium,51.43,19708,9.29
VH03966,Van,Petrol,Highway,8,234962,1152,67,666,117,31,86,14.19,0,No Service,Low,56.37,1610,13.65
VH03967,Sedan,Diesel,Urban,1,146945,3663,50,4012,73,30,62,11.22,0,No Service,Low,57.34,1655,10.01
VH03968,Van,Petrol,Highway,12,172533,9415,89,4260,86,38,93,14.69,0,No Service,Low,56.71,2188,13.39
VH03969,SUV,Diesel,Urban,3,214106,1443,50,2900,102,32,52,17.59,1,Engine Service,High,48.48,8423,16.93
VH03970,SUV,Petrol,Rural,2,37091,669,94,3670,92,36,41,15.69,0,No Service,Low,66.89,2249,13.77
VH03971,Van,Hybrid,Urban,4,194071,7790,48,2147,122,36,37,11.73,1,Battery Check,High,47.04,3405,11.09
VH03972,SUV,Petrol,Urban,2,264889,4016,53,3689,82,36,67,17.73,1,Battery Check,Medium,53.13,16993,16.14
VH03973,Truck,Hybrid,Rural,12,289180,9292,73,4245,76,33,62,12.89,1,Engine Service,High,44.15,6657,11.84
VH03974,Truck,Petrol,Highway,11,185634,3023,68,4948,127,35,77,5.84,1,Battery Check,High,52.07,6223,4.95
VH03975,SUV,Petrol,Rural,8,282465,10528,88,3121,110,28,74,14.49,1,Engine Service,Medium,41.44,12584,13.68
VH03976,Truck,Electric,Rural,1,39152,4645,60,3901,115,28,52,15.66,1,Battery Check,Medium,48.37,11862,14.9
VH03977,Sedan,Electric,Urban,4,95884,4025,87,1042,70,34,72,6.75,0,No Service,Low,78.55,1970,5.46
VH03978,Van,Diesel,Urban,5,80637,3352,97,1839,109,39,54,13.83,0,No Service,Low,68.73,2010,13.26
VH03979,Sedan,Electric,Rural,14,145319,11684,44,4084,111,32,44,16.97,1,Battery Check,High,28.53,15517,15.32
VH03980,Van,Petrol,Highway,10,204361,10622,72,1067,100,29,39,8.27,1,Engine Service,High,46.81,7184,7.42
VH03981,SUV,Electric,Rural,4,247616,7658,48,4038,105,31,49,12.61,1,Engine Service,Medium,40.5,16147,11.45
VH03982,Sedan,Petrol,Highway,8,54549,3492,42,3245,94,31,45,8.57,1,Battery Check,Medium,52.94,14024,7.95
VH03983,SUV,Hybrid,Rural,2,184620,2717,53,4174,114,33,86,15.07,1,Engine Service,High,52.56,3455,13.86
VH03984,SUV,Petrol,Rural,9,231958,6035,57,2440,119,35,75,12.55,1,Oil Change,Medium,48.99,4795,11.11
VH03985,Van,Diesel,Highway,2,12023,4455,51,2260,110,30,30,10.56,1,Oil Change,High,54.27,17163,9.99
VH03986,Van,Hybrid,Rural,2,44842,2113,62,2729,109,39,54,5.38,0,No Service,Low,71.75,2965,3.57
VH03987,Van,Diesel,Urban,13,65189,2027,53,4445,99,39,85,17.28,1,Oil Change,Medium,54.95,5160,16.33
VH03988,Sedan,Diesel,Rural,2,251810,10836,99,3201,107,34,75,11.47,0,No Service,Low,56.65,2839,10.46
VH03989,Truck,Diesel,Urban,12,13474,5432,55,1528,90,29,88,15.45,0,No Service,Low,55.68,1765,14.7
VH03990,Van,Electric,Highway,10,135185,6358,76,4980,88,36,91,10.09,0,No Service,Low,59.28,1237,8.27
VH03991,Van,Diesel,Highway,8,144332,4647,59,4203,85,39,90,16.04,0,No Service,Low,59.2,575,15.02
VH03992,Sedan,Hybrid,Urban,3,15618,7015,59,1241,102,34,37,7.08,0,No Service,Low,63.59,2978,6.13
VH03993,Van,Petrol,Rural,10,186837,3819,54,2275,116,28,70,8.01,1,Oil Change,Medium,48.46,6739,6.43
VH03994,Sedan,Diesel,Urban,11,267262,11965,80,2734,75,31,44,9.33,1,Engine Service,Medium,46.4,17831,8.36
VH03995,SUV,Hybrid,Urban,14,175190,9843,64,2113,111,29,73,6.15,1,Oil Change,High,46.62,15657,4.96
VH03996,Van,Diesel,Highway,10,150357,1782,56,4036,106,37,30,10.77,1,Battery Check,High,49.81,13308,8.77
VH03997,Van,Petrol,Urban,15,245424,484,51,1057,77,32,94,11.32,0,No Service,Low,59.05,523,10.08
VH03998,SUV,Hybrid,Rural,14,214749,4808,84,4710,70,36,63,6.49,0,No Service,Low,58.71,2892,5.3
VH03999,SUV,Hybrid,Urban,8,169424,3136,81,1867,82,30,33,10.55,0,No Service,Low,56.81,1510,8.85
VH04000,SUV,Petrol,Highway,7,295851,10558,78,1357,95,32,31,7.56,1,Engine Service,High,49.18,6123,7.0
VH04001,Van,Hybrid,Rural,10,163233,7123,98,3521,85,38,68,16.38,0,No Service,Low,58.8,2038,15.31
VH04002,Truck,Petrol,Highway,4,289088,4752,95,4834,118,37,83,11.62,0,No Service,Low,56.65,2938,10.07
VH04003,Truck,Hybrid,Urban,7,279690,4545,92,2310,108,29,39,17.38,1,Oil Change,Medium,43.72,14405,15.51
VH04004,Truck,Hybrid,Urban,11,64139,489,46,2856,116,31,71,9.44,1,Engine Service,High,53.9,15656,7.97
VH04005,Van,Petrol,Highway,8,123857,3018,47,4565,125,29,74,9.44,1,Battery Check,High,45.32,13225,8.14
VH04006,SUV,Petrol,Highway,6,279351,2213,63,4657,115,35,55,9.4,1,Battery Check,High,49.0,8243,8.21
VH04007,Van,Hybrid,Rural,6,104804,1242,86,3939,127,34,56,8.49,0,No Service,Low,59.23,553,7.27
VH04008,SUV,Hybrid,Highway,3,213094,845,64,4006,97,34,68,15.2,0,No Service,Low,55.76,1153,13.99
VH04009,Van,Petrol,Highway,5,179987,6251,60,4887,118,34,54,8.68,1,Oil Change,High,47.72,14314,6.77
VH04010,Van,Electric,Urban,10,20017,1830,89,1246,126,36,58,8.74,0,No Service,Low,67.38,1117,7.03
VH04011,SUV,Petrol,Urban,2,156166,4485,93,740,92,29,51,5.61,0,No Service,Low,68.77,2947,4.62
VH04012,Truck,Hybrid,Highway,12,41236,4223,72,1652,76,33,89,17.55,0,No Service,Low,62.89,720,16.96
VH04013,SUV,Hybrid,Highway,5,281534,3330,49,1452,93,39,81,16.52,0,No Service,Low,59.1,2301,15.0
VH04014,Sedan,Hybrid,Urban,5,189660,11508,61,4439,115,31,50,8.8,1,Oil Change,High,41.24,11299,7.21
VH04015,Sedan,Petrol,Rural,7,39980,2614,58,3074,77,39,37,11.77,0,No Service,Low,64.52,2418,10.11
VH04016,SUV,Hybrid,Rural,4,126960,1869,68,3800,114,37,95,11.28,0,No Service,Low,65.07,2393,10.43
VH04017,Van,Electric,Rural,14,241988,8399,42,3715,70,38,47,6.14,1,Engine Service,Medium,49.61,19768,4.69
VH04018,Sedan,Diesel,Rural,11,73470,2586,78,675,73,33,44,11.91,0,No Service,Low,65.39,538,10.45
VH04019,Sedan,Electric,Urban,6,158998,4398,43,1576,112,36,32,6.47,1,Battery Check,High,55.11,13227,5.81
VH04020,Van,Petrol,Highway,9,27621,9068,76,834,110,38,88,10.64,0,No Service,Low,67.88,900,8.98
VH04021,Van,Hybrid,Rural,4,134604,8092,70,3811,88,28,84,6.14,0,No Service,Low,58.47,2382,4.75
VH04022,Truck,Petrol,Urban,11,45031,6544,45,2230,91,29,61,12.66,1,Engine Service,Medium,49.19,13854,11.41
VH04023,Van,Diesel,Highway,14,280142,6121,67,4353,105,33,40,5.64,1,Engine Service,Medium,41.92,19893,5.08
VH04024,SUV,Petrol,Rural,6,124619,10225,49,2224,70,39,82,13.17,0,No Service,Low,62.91,2890,11.98
VH04025,SUV,Hybrid,Highway,13,127974,6146,51,1302,88,39,58,14.19,0,No Service,Low,56.3,938,12.42
VH04026,Truck,Diesel,Rural,12,271164,8729,85,1411,120,34,96,12.42,1,Engine Service,Medium,52.32,12072,11.36
VH04027,Sedan,Diesel,Highway,9,201872,9326,93,4666,98,30,33,11.1,1,Engine Service,High,42.45,14703,9.13
VH04028,Sedan,Hybrid,Rural,10,105326,936,41,3478,88,28,38,5.79,1,Engine Service,Medium,50.63,10211,4.11
VH04029,Van,Hybrid,Rural,12,274026,4802,42,4004,112,34,86,5.15,1,Engine Service,Medium,47.98,18024,3.41
VH04030,SUV,Hybrid,Highway,1,180027,741,40,3567,75,39,67,9.45,0,No Service,Low,67.87,704,8.07
VH04031,Sedan,Petrol,Highway,8,225267,3274,74,835,94,29,36,15.03,1,Engine Service,High,49.93,4902,14.11
VH04032,Truck,Electric,Highway,1,69965,1908,63,4380,108,39,94,13.41,0,No Service,Low,68.05,2244,12.31
VH04033,Truck,Petrol,Urban,4,122956,7753,86,4832,92,33,64,6.63,0,No Service,Low,60.19,1415,5.2
VH04034,SUV,Petrol,Urban,3,229866,6353,87,2515,70,31,76,13.94,0,No Service,Low,61.74,2360,12.12
VH04035,Truck,Electric,Highway,4,230494,3975,91,4159,84,37,63,12.47,0,No Service,Low,62.35,2956,10.88
VH04036,Truck,Hybrid,Urban,14,182632,8934,73,898,94,31,92,7.17,0,No Service,Low,58.02,2307,6.13
VH04037,SUV,Hybrid,Rural,7,41343,8994,59,3158,73,36,38,14.82,1,Battery Check,High,54.84,3178,13.93
VH04038,Van,Electric,Highway,13,259550,2948,55,3894,114,34,48,15.79,1,Battery Check,High,37.73,10440,14.34
VH04039,Van,Electric,Urban,14,125154,11209,69,4597,125,28,55,8.02,1,Oil Change,Medium,35.19,14208,7.4
VH04040,Truck,Petrol,Highway,9,144961,3712,86,3756,113,31,75,13.27,1,Oil Change,High,52.76,10423,12.2
VH04041,Van,Diesel,Rural,9,28976,7162,78,515,70,37,85,9.92,0,No Service,Low,76.48,2902,9.04
VH04042,Van,Electric,Rural,10,295160,10014,64,4874,109,33,39,5.76,1,Engine Service,Medium,38.41,4076,3.95
VH04043,Truck,Petrol,Urban,1,215819,9140,44,2076,126,29,72,16.2,1,Battery Check,High,41.37,13849,14.71
VH04044,Van,Diesel,Rural,15,163814,2654,68,3434,90,31,59,15.67,1,Engine Service,Medium,46.11,9846,14.99
VH04045,Truck,Hybrid,Highway,10,295697,6420,76,877,124,29,69,9.13,1,Battery Check,Medium,47.9,17426,7.87
VH04046,Sedan,Hybrid,Urban,1,204410,1562,67,1879,112,28,84,11.91,0,No Service,Low,58.97,983,10.23
VH04047,SUV,Petrol,Highway,9,39332,6062,92,3813,79,28,87,11.66,0,No Service,Low,61.33,2252,11.0
VH04048,SUV,Petrol,Highway,4,219697,6911,97,1253,71,36,60,7.31,0,No Service,Low,72.57,2104,5.95
VH04049,Van,Electric,Highway,12,145508,610,80,1807,86,38,76,6.89,0,No Service,Low,72.51,2116,5.26
VH04050,Van,Hybrid,Rural,13,158159,2256,62,2158,129,36,66,15.98,1,Oil Change,Medium,48.6,18152,15.16
VH04051,Van,Petrol,Highway,14,35428,3019,71,553,82,31,86,16.28,0,No Service,Low,62.66,1392,14.38
VH04052,SUV,Hybrid,Rural,3,169226,5291,85,2560,96,35,86,14.43,0,No Service,Low,64.59,1438,13.1
VH04053,Sedan,Hybrid,Highway,13,102045,6732,90,4142,123,39,32,5.95,1,Oil Change,Medium,53.64,14111,4.5
VH04054,Sedan,Electric,Rural,9,247012,9024,57,579,110,37,58,16.82,1,Battery Check,High,47.69,17600,15.79
VH04055,SUV,Diesel,Rural,5,265739,11242,80,3023,117,38,74,17.75,1,Oil Change,Medium,47.82,11866,16.09
VH04056,Sedan,Electric,Rural,12,117369,1337,74,3618,97,34,31,15.08,1,Oil Change,Medium,49.5,15807,13.69
VH04057,SUV,Petrol,Highway,6,44349,1580,82,4102,118,32,44,9.59,0,No Service,Low,57.11,2413,7.72
VH04058,Sedan,Electric,Highway,1,210565,10757,63,785,79,37,47,10.28,0,No Service,Low,62.46,753,9.05
VH04059,Truck,Electric,Rural,1,47358,2110,86,3938,118,29,58,16.31,0,No Service,Low,55.31,724,14.89
VH04060,Truck,Hybrid,Highway,13,62484,6997,67,2076,121,36,69,8.64,0,No Service,Low,56.38,826,7.28
VH04061,SUV,Electric,Rural,14,221521,5729,75,1443,79,34,32,6.84,0,No Service,Low,55.33,1152,5.48
VH04062,Sedan,Petrol,Highway,7,60837,4857,60,727,123,31,87,15.7,0,No Service,Low,56.63,1945,14.12
VH04063,Van,Diesel,Rural,10,85333,7590,95,2476,115,37,67,7.51,0,No Service,Low,63.59,2814,6.86
VH04064,Sedan,Electric,Rural,15,279675,2835,44,2718,116,29,58,16.79,1,Engine Service,High,32.25,7137,15.39
VH04065,Truck,Electric,Urban,8,23825,4299,65,2020,78,29,60,12.74,0,No Service,Low,59.8,2886,11.62
VH04066,Truck,Diesel,Highway,11,289423,7386,89,3816,103,30,94,12.22,1,Battery Check,Medium,47.98,5110,11.04
VH04067,Sedan,Petrol,Highway,8,123094,11051,93,2484,115,33,72,15.08,1,Engine Service,Medium,51.72,19496,13.93
VH04068,Sedan,Petrol,Urban,14,185295,6300,62,3964,122,28,56,5.21,1,Oil Change,High,40.28,4054,4.55
VH04069,Van,Electric,Rural,13,231024,677,83,2250,108,32,56,14.28,1,Engine Service,Medium,50.55,10461,13.75
VH04070,Van,Hybrid,Rural,7,169072,8179,72,4223,129,37,98,12.78,1,Engine Service,High,52.64,16513,12.12
VH04071,Sedan,Electric,Urban,13,217274,11788,65,2845,73,30,32,11.81,1,Oil Change,Medium,39.85,16160,10.66
VH04072,Sedan,Diesel,Urban,11,239174,918,96,1960,114,34,58,7.83,0,No Service,Low,60.4,2388,6.76
VH04073,Sedan,Diesel,Rural,9,211460,7288,61,1708,123,34,42,15.78,1,Battery Check,High,42.09,9518,15.07
VH04074,Sedan,Diesel,Highway,1,204891,4274,59,4295,123,37,89,8.26,0,No Service,Low,59.8,2315,6.67
VH04075,SUV,Electric,Urban,2,124074,1989,41,3008,73,39,96,11.37,0,No Service,Low,72.52,2458,9.8
VH04076,Sedan,Electric,Urban,13,122691,658,80,2981,73,32,99,7.06,0,No Service,Low,69.89,1104,5.19
VH04077,Van,Petrol,Urban,3,157698,3033,93,2167,110,36,76,17.66,0,No Service,Low,63.71,2069,15.89
VH04078,Truck,Hybrid,Urban,13,33302,9911,96,1996,80,38,97,7.53,0,No Service,Low,73.71,560,5.79
VH04079,SUV,Electric,Urban,12,121277,6931,57,3343,70,37,62,15.44,1,Battery Check,Medium,53.91,9510,13.74
VH04080,Sedan,Petrol,Urban,13,187763,6049,44,1931,114,35,35,8.42,1,Oil Change,High,44.8,6484,6.6
VH04081,Truck,Electric,Rural,5,265450,7743,93,2420,90,36,93,8.33,0,No Service,Low,67.08,2191,7.06
VH04082,SUV,Petrol,Rural,4,113812,169,71,1429,128,38,99,10.48,0,No Service,Low,72.45,1433,9.86
VH04083,Truck,Petrol,Urban,4,211276,1289,85,4982,94,33,80,16.0,0,No Service,Low,56.85,1143,14.65
VH04084,Sedan,Hybrid,Rural,15,213623,3002,50,3912,78,35,96,13.94,1,Engine Service,Medium,52.35,16352,12.17
VH04085,Sedan,Electric,Highway,8,238027,4440,60,2440,94,37,51,16.33,1,Engine Service,High,51.01,17924,15.69
VH04086,Van,Petrol,Highway,8,138407,11408,61,4809,87,29,53,5.61,1,Oil Change,Medium,45.94,12047,3.88
VH04087,Sedan,Diesel,Urban,11,139306,8975,42,1091,76,32,94,17.42,1,Engine Service,High,52.3,7888,16.72
VH04088,Sedan,Diesel,Highway,7,167307,5995,48,865,115,35,82,6.0,0,No Service,Low,61.38,2403,5.46
VH04089,SUV,Diesel,Highway,1,201644,7650,41,2721,95,29,70,14.37,1,Oil Change,Medium,47.54,14856,12.82
VH04090,Van,Hybrid,Rural,10,42837,5797,85,772,125,29,61,7.69,0,No Service,Low,58.68,508,6.23
VH04091,SUV,Petrol,Rural,15,280283,4010,67,4121,118,30,98,15.93,1,Battery Check,High,39.05,10088,14.11
VH04092,Truck,Hybrid,Rural,4,150657,8362,73,4142,87,29,74,16.21,1,Battery Check,Medium,49.34,15519,14.72
VH04093,Sedan,Electric,Rural,1,275803,6084,92,1101,70,31,61,12.17,0,No Service,Low,64.99,2325,11.27
VH04094,Truck,Electric,Highway,11,15634,7815,98,3642,78,31,57,10.24,0,No Service,Low,60.28,1483,8.36
VH04095,SUV,Petrol,Urban,14,126969,9554,49,1111,79,28,43,15.31,1,Oil Change,High,41.33,14658,13.46
VH04096,Sedan,Diesel,Rural,5,13682,7847,58,826,117,33,42,16.36,1,Battery Check,High,52.41,15921,14.45
VH04097,Sedan,Petrol,Highway,3,211170,2255,68,2206,80,39,79,14.6,0,No Service,Low,68.8,1662,12.99
VH04098,SUV,Petrol,Rural,3,85038,8056,41,4942,101,34,69,16.79,1,Engine Service,Medium,46.38,3239,14.99
VH04099,SUV,Petrol,Highway,4,31984,9663,87,4761,90,34,30,13.14,1,Battery Check,Medium,53.36,5382,12.28
VH04100,SUV,Hybrid,Rural,2,268181,2015,45,3427,105,39,76,13.72,0,No Service,Low,57.14,2427,12.34
VH04101,SUV,Electric,Urban,7,292631,8018,83,2608,125,32,59,12.43,1,Engine Service,High,44.71,18848,11.53
VH04102,SUV,Petrol,Rural,12,12075,4451,93,2464,101,31,63,11.35,0,No Service,Low,60.41,1189,10.36
VH04103,Sedan,Petrol,Urban,13,95726,7568,46,1709,88,29,75,13.51,1,Oil Change,Medium,48.36,15944,11.77
VH04104,SUV,Petrol,Rural,4,52293,7167,75,4959,77,32,30,12.3,1,Oil Change,Medium,53.32,15570,10.73
VH04105,Sedan,Hybrid,Rural,5,170284,5364,47,1523,104,31,63,14.51,1,Battery Check,Medium,50.54,3082,12.62
VH04106,Sedan,Hybrid,Rural,12,287106,5895,58,2254,91,35,88,17.15,1,Oil Change,High,48.74,4577,15.47
VH04107,SUV,Hybrid,Highway,14,156925,9839,49,2581,73,37,36,9.85,1,Oil Change,High,49.18,3181,8.91
VH04108,SUV,Petrol,Highway,2,220983,4555,72,3444,98,28,94,10.35,0,No Service,Low,57.56,510,8.52
VH04109,Van,Diesel,Urban,6,250969,7791,76,2385,100,34,71,5.2,0,No Service,Low,59.73,758,4.58
VH04110,Sedan,Diesel,Urban,9,263043,11847,77,2575,77,32,48,11.85,1,Battery Check,Medium,47.13,11053,11.23
VH04111,SUV,Diesel,Highway,8,76856,1313,66,4528,124,37,42,6.71,0,No Service,Low,56.59,1843,5.8
VH04112,SUV,Electric,Urban,8,47185,6539,68,4701,81,32,52,14.31,1,Battery Check,High,51.52,6207,12.6
VH04113,SUV,Petrol,Urban,2,210307,10432,58,4369,74,28,95,15.13,1,Oil Change,High,49.09,8188,13.24
VH04114,Van,Diesel,Highway,15,203930,9152,57,2322,99,36,32,14.4,1,Engine Service,High,39.96,10260,12.93
VH04115,Van,Diesel,Highway,4,103745,9281,90,3678,104,34,65,12.11,0,No Service,Low,57.62,1043,10.21
VH04116,Truck,Diesel,Highway,8,49330,3023,90,1756,106,29,78,11.94,0,No Service,Low,63.29,2444,10.54
VH04117,Sedan,Petrol,Highway,11,259309,1532,62,695,73,38,86,13.41,0,No Service,Low,66.58,869,11.51
VH04118,Truck,Diesel,Rural,1,190199,440,40,3556,125,32,93,12.21,1,Engine Service,High,54.61,3744,11.07
VH04119,SUV,Diesel,Highway,8,32547,7481,98,4797,112,35,40,14.75,1,Oil Change,High,51.49,13012,12.8
VH04120,Van,Petrol,Urban,3,295083,10669,91,2656,90,38,70,16.63,0,No Service,Low,56.26,926,15.81
VH04121,Van,Electric,Rural,8,228370,1298,82,540,127,34,35,11.97,1,Engine Service,Medium,54.65,17230,11.12
VH04122,Truck,Hybrid,Rural,6,142794,9759,42,4314,127,29,74,6.43,1,Oil Change,Medium,42.12,4163,5.57
VH04123,Van,Diesel,Urban,7,21674,4396,49,1181,85,34,86,6.7,0,No Service,Low,71.43,2661,5.95
VH04124,SUV,Hybrid,Rural,2,249149,8286,98,3359,122,33,62,9.89,1,Oil Change,High,54.25,3314,8.63
VH04125,Van,Electric,Urban,15,132225,4293,46,2962,87,39,90,11.45,0,No Service,Low,58.66,2588,10.14
VH04126,Truck,Electric,Rural,1,176190,8213,88,2537,126,35,47,7.93,0,No Service,Low,58.15,2459,6.26
VH04127,SUV,Diesel,Rural,6,210231,9583,95,2919,100,36,36,10.89,1,Oil Change,Medium,54.03,10632,9.93
VH04128,Truck,Petrol,Urban,12,59866,5034,65,2174,107,34,58,6.76,0,No Service,Low,58.68,990,4.9
VH04129,Van,Electric,Urban,3,29546,8643,55,3351,128,35,98,8.13,0,No Service,Low,60.91,2562,6.38
VH04130,Truck,Hybrid,Urban,4,112833,6710,78,863,101,39,45,14.54,0,No Service,Low,63.97,1709,12.92
VH04131,Truck,Hybrid,Urban,13,160025,9593,84,3018,117,37,98,17.81,1,Oil Change,Medium,50.35,13230,15.84
VH04132,Sedan,Hybrid,Highway,15,176655,11931,71,999,102,34,58,7.42,1,Oil Change,Medium,50.68,4317,6.88
VH04133,Van,Hybrid,Highway,9,229964,3187,51,3553,88,34,58,9.41,1,Battery Check,High,52.26,9794,7.43
VH04134,Van,Electric,Urban,3,269832,6173,83,2970,89,28,45,9.56,1,Oil Change,Medium,51.75,19533,8.71
VH04135,Truck,Diesel,Highway,2,211186,555,47,1078,117,32,33,7.9,0,No Service,Low,55.74,530,7.34
VH04136,Sedan,Diesel,Urban,2,276606,5953,47,4364,79,37,94,7.65,0,No Service,Low,61.66,1264,6.48
VH04137,Van,Hybrid,Urban,2,273032,3350,84,1757,95,32,30,6.71,0,No Service,Low,60.23,2306,5.18
VH04138,SUV,Diesel,Rural,6,226470,9449,50,3472,115,31,32,16.8,1,Battery Check,High,32.51,3894,15.86
VH04139,Truck,Hybrid,Urban,2,95509,357,96,4485,87,28,93,13.44,0,No Service,Low,66.51,1459,12.27
VH04140,Van,Hybrid,Urban,11,121946,10401,72,3488,114,34,95,8.78,1,Battery Check,High,53.64,17002,7.92
VH04141,SUV,Petrol,Urban,7,295554,581,64,2024,128,35,86,8.36,0,No Service,Low,58.21,1489,7.85
VH04142,Van,Electric,Urban,7,18602,4830,56,4953,114,32,47,12.67,1,Engine Service,Medium,47.0,16111,10.83
VH04143,SUV,Electric,Rural,7,28614,11405,70,4721,127,31,68,14.06,1,Battery Check,High,42.88,12813,13.02
VH04144,Truck,Hybrid,Urban,14,28444,1496,58,751,84,39,36,8.29,0,No Service,Low,67.37,2240,7.57
VH04145,Van,Electric,Rural,13,78149,5518,84,881,105,36,84,9.51,0,No Service,Low,66.83,829,8.44
VH04146,Van,Diesel,Urban,2,131703,5271,94,2304,87,30,46,8.78,0,No Service,Low,64.24,2054,8.26
VH04147,Sedan,Hybrid,Rural,7,126490,6173,54,2487,100,30,97,6.14,0,No Service,Low,60.12,676,5.52
VH04148,Truck,Petrol,Highway,10,54866,7159,95,2999,84,31,65,10.02,0,No Service,Low,61.42,2306,8.69
VH04149,SUV,Diesel,Rural,8,198311,6555,83,3142,107,34,30,11.94,1,Engine Service,Medium,48.34,6905,11.1
VH04150,Van,Petrol,Rural,8,129401,10918,92,523,98,29,64,13.52,1,Oil Change,High,55.09,14494,12.04
VH04151,Van,Petrol,Urban,14,116034,6302,88,852,111,35,46,10.42,0,No Service,Low,56.77,979,9.24
VH04152,SUV,Electric,Rural,2,53211,6278,74,4588,84,29,57,17.78,1,Oil Change,High,51.9,3470,17.18
VH04153,Truck,Electric,Rural,5,73789,747,78,1270,126,31,61,13.14,0,No Service,Low,60.6,904,11.84
VH04154,Sedan,Hybrid,Urban,14,254778,1711,41,3381,70,29,84,16.53,1,Oil Change,Medium,44.55,13179,15.08
VH04155,Sedan,Electric,Highway,6,84522,10560,73,2247,106,36,64,16.91,1,Battery Check,High,53.72,11325,15.57
VH04156,Van,Petrol,Highway,9,74084,3984,64,1550,110,31,48,15.68,1,Engine Service,High,50.89,10467,14.8
VH04157,SUV,Petrol,Highway,6,109032,11046,77,1121,128,32,33,8.51,1,Battery Check,High,50.25,3069,7.97
VH04158,Van,Diesel,Rural,10,298413,5082,43,518,92,36,50,10.61,1,Oil Change,High,52.04,7703,9.48
VH04159,SUV,Petrol,Urban,6,89709,3686,55,3075,115,29,73,5.01,0,No Service,Low,57.0,1299,3.52
VH04160,Sedan,Hybrid,Highway,10,123145,11676,71,1293,80,31,91,10.87,0,No Service,Low,58.79,531,10.26
VH04161,Truck,Hybrid,Highway,10,31118,7773,54,3841,107,33,30,8.82,1,Battery Check,High,46.68,10463,6.94
VH04162,SUV,Electric,Highway,15,239566,6180,81,4239,85,28,80,6.45,1,Engine Service,High,49.2,4205,5.44
VH04163,Sedan,Electric,Highway,6,286233,858,53,2402,124,28,46,15.9,1,Engine Service,High,39.02,5656,14.88
VH04164,Van,Electric,Urban,9,52956,732,80,2440,99,34,66,13.75,0,No Service,Low,63.76,1451,12.75
VH04165,SUV,Hybrid,Highway,10,249675,7948,54,1706,98,33,65,17.99,1,Battery Check,Medium,43.28,4875,16.14
VH04166,Truck,Petrol,Rural,7,89226,11876,46,4580,110,31,58,11.48,1,Oil Change,High,40.06,8894,9.56
VH04167,Van,Electric,Rural,1,118605,429,46,664,72,32,98,9.3,0,No Service,Low,76.48,745,7.46
VH04168,Van,Diesel,Urban,1,245415,11311,47,4257,109,32,32,8.43,1,Oil Change,Medium,39.97,7737,6.75
VH04169,Sedan,Electric,Highway,14,137974,5546,58,3411,86,36,44,10.66,1,Oil Change,Medium,50.54,18141,9.77
VH04170,SUV,Hybrid,Highway,4,53779,8301,57,3665,95,32,96,9.03,0,No Service,Low,61.17,1694,7.42
VH04171,Van,Electric,Rural,15,161567,10466,56,1711,123,29,98,17.88,1,Engine Service,High,37.95,19680,16.94
VH04172,Truck,Petrol,Urban,12,194175,1084,57,3659,78,34,50,7.38,0,No Service,Low,56.0,1451,6.31
VH04173,SUV,Electric,Rural,2,228212,768,58,1981,86,37,52,5.25,0,No Service,Low,69.43,581,4.53
VH04174,Truck,Hybrid,Urban,3,13247,10570,92,1995,106,36,76,6.69,0,No Service,Low,71.69,923,5.4
VH04175,Van,Hybrid,Urban,12,191440,541,79,2292,125,34,63,16.59,1,Oil Change,High,50.14,16901,14.88
VH04176,Truck,Diesel,Urban,7,141012,3025,52,2919,100,35,70,14.02,0,No Service,Low,55.53,2924,12.5
VH04177,Sedan,Hybrid,Rural,14,116284,4120,98,4227,127,37,76,15.19,1,Oil Change,High,52.57,14989,14.12
VH04178,Truck,Diesel,Urban,7,280084,5777,50,864,100,30,60,9.17,1,Oil Change,High,50.39,12926,7.66
VH04179,SUV,Petrol,Rural,14,290750,8565,90,4714,80,38,64,13.1,1,Oil Change,High,49.12,5503,11.64
VH04180,Truck,Hybrid,Rural,12,117753,4813,46,908,107,36,36,14.2,1,Engine Service,Medium,49.37,6582,12.89
VH04181,Truck,Electric,Highway,3,175354,9318,66,862,91,34,74,9.24,0,No Service,Low,63.73,2667,8.34
VH04182,Sedan,Petrol,Rural,13,252114,2473,98,3940,115,37,86,14.42,1,Battery Check,Medium,54.69,14291,13.88
VH04183,Truck,Electric,Rural,2,12883,9849,76,4918,72,31,51,13.19,0,No Service,Low,56.41,812,12.63
VH04184,Truck,Electric,Highway,15,237103,3226,44,1257,125,39,99,8.85,0,No Service,Low,56.25,2309,6.92
VH04185,Van,Electric,Highway,13,219175,3033,47,3865,118,37,50,5.69,1,Battery Check,High,47.88,4733,3.89
VH04186,Van,Petrol,Highway,13,79875,8739,49,4051,97,34,78,8.09,1,Engine Service,Medium,50.85,17379,7.24
